date,year,month,day,extent,climatology_1981_2010,anomaly
2005-01-11,2005,1,11,5.28,5.423,-0.143
2005-01-12,2005,1,12,5.222,5.305,-0.083
2005-01-13,2005,1,13,4.984,5.16,-0.176
2005-01-14,2005,1,14,4.751,5.047,-0.296
2005-01-15,2005,1,15,4.583,4.926,-0.343
2005-01-16,2005,1,16,4.399,4.819,-0.42
2005-01-17,2005,1,17,4.263,4.709,-0.446
2005-01-18,2005,1,18,4.184,4.614,-0.43
2005-01-19,2005,1,19,4.146,4.521,-0.375
2005-01-20,2005,1,20,4.079,4.427,-0.348
2005-01-21,2005,1,21,4.003,4.335,-0.332
2005-01-22,2005,1,22,3.915,4.24,-0.325
2005-01-23,2005,1,23,3.885,4.154,-0.269
2005-01-24,2005,1,24,3.774,4.074,-0.3
2005-01-25,2005,1,25,3.715,3.998,-0.283
2005-01-26,2005,1,26,3.581,3.929,-0.348
2005-01-27,2005,1,27,3.501,3.861,-0.36
2005-01-28,2005,1,28,3.521,3.808,-0.287
2005-01-29,2005,1,29,3.515,3.734,-0.219
2005-01-30,2005,1,30,3.435,3.665,-0.23
2005-01-31,2005,1,31,3.363,3.605,-0.242
2005-02-01,2005,2,1,3.258,3.534,-0.276
2005-02-02,2005,2,2,3.203,3.489,-0.286
2005-02-03,2005,2,3,3.156,3.43,-0.274
2005-02-04,2005,2,4,3.133,3.377,-0.244
2005-02-05,2005,2,5,3.119,3.326,-0.207
2005-02-06,2005,2,6,3.097,3.28,-0.183
2005-02-07,2005,2,7,3.048,3.227,-0.179
2005-02-08,2005,2,8,3.013,3.181,-0.168
2005-02-09,2005,2,9,2.96,3.141,-0.181
2005-02-10,2005,2,10,2.972,3.097,-0.125
2005-02-11,2005,2,11,2.975,3.064,-0.089
2005-02-12,2005,2,12,2.923,3.025,-0.102
2005-02-13,2005,2,13,2.894,2.998,-0.104
2005-02-14,2005,2,14,2.883,2.969,-0.086
2005-02-15,2005,2,15,2.865,2.935,-0.07
2005-02-16,2005,2,16,2.844,2.918,-0.074
2005-02-17,2005,2,17,2.832,2.914,-0.082
2005-02-18,2005,2,18,2.804,2.903,-0.099
2005-02-19,2005,2,19,2.857,2.881,-0.024
2005-02-20,2005,2,20,2.877,2.876,0.001
2005-02-21,2005,2,21,2.901,2.881,0.02
2005-02-22,2005,2,22,2.875,2.885,-0.01
2005-02-23,2005,2,23,2.887,2.892,-0.005
2005-02-24,2005,2,24,2.893,2.889,0.004
2005-02-25,2005,2,25,2.89,2.907,-0.017
2005-02-26,2005,2,26,2.897,2.931,-0.034
2005-02-27,2005,2,27,3.046,2.96,0.086
2005-02-28,2005,2,28,3.047,2.994,0.053
2005-03-01,2005,3,1,3.085,3.061,0.024
2005-03-02,2005,3,2,3.167,3.105,0.062
2005-03-03,2005,3,3,3.209,3.166,0.043
2005-03-04,2005,3,4,3.257,3.211,0.046
2005-03-05,2005,3,5,3.269,3.253,0.016
2005-03-06,2005,3,6,3.304,3.306,-0.002
2005-03-07,2005,3,7,3.471,3.37,0.101
2005-03-08,2005,3,8,3.565,3.433,0.132
2005-03-09,2005,3,9,3.513,3.507,0.006
2005-03-10,2005,3,10,3.531,3.592,-0.061
2005-03-11,2005,3,11,3.597,3.658,-0.061
2005-03-12,2005,3,12,3.676,3.735,-0.059
2005-03-13,2005,3,13,3.83,3.815,0.015
2005-03-14,2005,3,14,3.842,3.892,-0.05
2005-03-15,2005,3,15,3.876,3.966,-0.09
2005-03-16,2005,3,16,3.978,4.035,-0.057
2005-03-17,2005,3,17,4.07,4.11,-0.04
2005-03-18,2005,3,18,4.212,4.199,0.013
2005-03-19,2005,3,19,4.306,4.271,0.035
2005-03-20,2005,3,20,4.307,4.362,-0.055
2005-03-21,2005,3,21,4.428,4.441,-0.013
2005-03-22,2005,3,22,4.501,4.521,-0.02
2005-03-23,2005,3,23,4.57,4.613,-0.043
2005-03-24,2005,3,24,4.634,4.701,-0.067
2005-03-25,2005,3,25,4.717,4.798,-0.081
2005-03-26,2005,3,26,4.814,4.884,-0.07
2005-03-27,2005,3,27,4.961,4.956,0.005
2005-03-28,2005,3,28,5.055,5.047,0.008
2005-03-29,2005,3,29,5.149,5.139,0.01
2005-03-30,2005,3,30,5.288,5.219,0.069
2005-03-31,2005,3,31,5.348,5.312,0.036
2005-04-01,2005,4,1,5.49,5.405,0.085
2005-04-02,2005,4,2,5.612,5.508,0.104
2005-04-03,2005,4,3,5.669,5.607,0.062
2005-04-04,2005,4,4,5.835,5.708,0.127
2005-04-05,2005,4,5,5.934,5.806,0.128
2005-04-06,2005,4,6,6.016,5.908,0.108
2005-04-07,2005,4,7,6.142,6.018,0.124
2005-04-08,2005,4,8,6.26,6.125,0.135
2005-04-09,2005,4,9,6.407,6.218,0.189
2005-04-10,2005,4,10,6.494,6.329,0.165
2005-04-11,2005,4,11,6.531,6.434,0.097
2005-04-12,2005,4,12,6.656,6.549,0.107
2005-04-13,2005,4,13,6.818,6.656,0.162
2005-04-14,2005,4,14,6.993,6.757,0.236
2005-04-15,2005,4,15,7.089,6.862,0.227
2005-04-16,2005,4,16,7.125,6.977,0.148
2005-04-17,2005,4,17,7.146,7.089,0.057
2005-04-18,2005,4,18,7.196,7.194,0.002
2005-04-19,2005,4,19,7.367,7.303,0.064
2005-04-20,2005,4,20,7.554,7.414,0.14
2005-04-21,2005,4,21,7.636,7.516,0.12
2005-04-22,2005,4,22,7.719,7.624,0.095
2005-04-23,2005,4,23,7.83,7.733,0.097
2005-04-24,2005,4,24,7.901,7.84,0.061
2005-04-25,2005,4,25,7.993,7.947,0.046
2005-04-26,2005,4,26,8.097,8.05,0.047
2005-04-27,2005,4,27,8.214,8.165,0.049
2005-04-28,2005,4,28,8.3,8.28,0.02
2005-04-29,2005,4,29,8.413,8.387,0.026
2005-04-30,2005,4,30,8.522,8.497,0.025
2005-05-01,2005,5,1,8.667,8.604,0.063
2005-05-02,2005,5,2,8.763,8.71,0.053
2005-05-03,2005,5,3,8.795,8.825,-0.03
2005-05-04,2005,5,4,8.909,8.94,-0.031
2005-05-05,2005,5,5,9.019,9.053,-0.034
2005-05-06,2005,5,6,9.158,9.161,-0.003
2005-05-07,2005,5,7,9.237,9.28,-0.043
2005-05-08,2005,5,8,9.427,9.392,0.035
2005-05-09,2005,5,9,9.578,9.487,0.091
2005-05-10,2005,5,10,9.65,9.588,0.062
2005-05-11,2005,5,11,9.729,9.705,0.024
2005-05-12,2005,5,12,9.815,9.811,0.004
2005-05-13,2005,5,13,9.944,9.928,0.016
2005-05-14,2005,5,14,10.078,10.039,0.039
2005-05-15,2005,5,15,10.109,10.147,-0.038
2005-05-16,2005,5,16,10.132,10.26,-0.128
2005-05-17,2005,5,17,10.313,10.366,-0.053
2005-05-18,2005,5,18,10.535,10.47,0.065
2005-05-19,2005,5,19,10.635,10.583,0.052
2005-05-20,2005,5,20,10.739,10.708,0.031
2005-05-21,2005,5,21,10.898,10.809,0.089
2005-05-22,2005,5,22,11.036,10.909,0.127
2005-05-23,2005,5,23,11.153,11.019,0.134
2005-05-24,2005,5,24,11.38,11.119,0.261
2005-05-25,2005,5,25,11.428,11.219,0.209
2005-05-26,2005,5,26,11.427,11.321,0.106
2005-05-27,2005,5,27,11.495,11.422,0.073
2005-05-28,2005,5,28,11.607,11.532,0.075
2005-05-29,2005,5,29,11.668,11.629,0.039
2005-05-30,2005,5,30,11.787,11.732,0.055
2005-05-31,2005,5,31,11.842,11.859,-0.017
2005-06-01,2005,6,1,11.967,11.978,-0.011
2005-06-02,2005,6,2,12.063,12.077,-0.014
2005-06-03,2005,6,3,12.11,12.168,-0.058
2005-06-04,2005,6,4,12.146,12.271,-0.125
2005-06-05,2005,6,5,12.156,12.383,-0.227
2005-06-06,2005,6,6,12.252,12.49,-0.238
2005-06-07,2005,6,7,12.384,12.581,-0.197
2005-06-08,2005,6,8,12.473,12.69,-0.217
2005-06-09,2005,6,9,12.645,12.792,-0.147
2005-06-10,2005,6,10,12.782,12.894,-0.112
2005-06-11,2005,6,11,12.92,12.987,-0.067
2005-06-12,2005,6,12,13.048,13.074,-0.026
2005-06-13,2005,6,13,13.07,13.172,-0.102
2005-06-14,2005,6,14,13.234,13.279,-0.045
2005-06-15,2005,6,15,13.318,13.384,-0.066
2005-06-16,2005,6,16,13.337,13.487,-0.15
2005-06-17,2005,6,17,13.422,13.597,-0.175
2005-06-18,2005,6,18,13.48,13.692,-0.212
2005-06-19,2005,6,19,13.509,13.796,-0.287
2005-06-20,2005,6,20,13.539,13.898,-0.359
2005-06-21,2005,6,21,13.741,13.991,-0.25
2005-06-22,2005,6,22,13.865,14.085,-0.22
2005-06-23,2005,6,23,14.016,14.186,-0.17
2005-06-24,2005,6,24,14.215,14.279,-0.064
2005-06-25,2005,6,25,14.391,14.37,0.021
2005-06-26,2005,6,26,14.406,14.448,-0.042
2005-06-27,2005,6,27,14.478,14.524,-0.046
2005-06-28,2005,6,28,14.511,14.622,-0.111
2005-06-29,2005,6,29,14.569,14.709,-0.14
2005-06-30,2005,6,30,14.698,14.812,-0.114
2005-07-01,2005,7,1,14.831,14.896,-0.065
2005-07-02,2005,7,2,14.977,14.966,0.011
2005-07-03,2005,7,3,15.016,15.039,-0.023
2005-07-04,2005,7,4,14.957,15.112,-0.155
2005-07-05,2005,7,5,15.028,15.187,-0.159
2005-07-06,2005,7,6,15.156,15.265,-0.109
2005-07-07,2005,7,7,15.294,15.329,-0.035
2005-07-08,2005,7,8,15.322,15.395,-0.073
2005-07-09,2005,7,9,15.396,15.482,-0.086
2005-07-10,2005,7,10,15.454,15.547,-0.093
2005-07-11,2005,7,11,15.601,15.652,-0.051
2005-07-12,2005,7,12,15.871,15.753,0.118
2005-07-13,2005,7,13,16.043,15.839,0.204
2005-07-14,2005,7,14,16.123,15.909,0.214
2005-07-15,2005,7,15,16.184,15.971,0.213
2005-07-16,2005,7,16,16.186,16.038,0.148
2005-07-17,2005,7,17,16.287,16.084,0.203
2005-07-18,2005,7,18,16.382,16.164,0.218
2005-07-19,2005,7,19,16.548,16.257,0.291
2005-07-20,2005,7,20,16.659,16.345,0.314
2005-07-21,2005,7,21,16.744,16.437,0.307
2005-07-22,2005,7,22,16.776,16.517,0.259
2005-07-23,2005,7,23,16.836,16.591,0.245
2005-07-24,2005,7,24,16.934,16.643,0.291
2005-07-25,2005,7,25,16.989,16.69,0.299
2005-07-26,2005,7,26,17.023,16.746,0.277
2005-07-27,2005,7,27,17.135,16.801,0.334
2005-07-28,2005,7,28,17.156,16.857,0.299
2005-07-29,2005,7,29,17.266,16.929,0.337
2005-07-30,2005,7,30,17.315,16.981,0.334
2005-07-31,2005,7,31,17.404,17.028,0.376
2005-08-01,2005,8,1,17.566,17.083,0.483
2005-08-02,2005,8,2,17.553,17.135,0.418
2005-08-03,2005,8,3,17.513,17.19,0.323
2005-08-04,2005,8,4,17.573,17.236,0.337
2005-08-05,2005,8,5,17.67,17.287,0.383
2005-08-06,2005,8,6,17.684,17.35,0.334
2005-08-07,2005,8,7,17.736,17.421,0.315
2005-08-08,2005,8,8,17.683,17.481,0.202
2005-08-09,2005,8,9,17.727,17.514,0.213
2005-08-10,2005,8,10,17.706,17.547,0.159
2005-08-11,2005,8,11,17.744,17.593,0.151
2005-08-12,2005,8,12,17.705,17.642,0.063
2005-08-13,2005,8,13,17.842,17.683,0.159
2005-08-14,2005,8,14,17.923,17.738,0.185
2005-08-15,2005,8,15,17.895,17.782,0.113
2005-08-16,2005,8,16,17.947,17.827,0.12
2005-08-17,2005,8,17,17.97,17.845,0.125
2005-08-18,2005,8,18,18.064,17.867,0.197
2005-08-19,2005,8,19,18.1,17.888,0.212
2005-08-20,2005,8,20,18.115,17.924,0.191
2005-08-21,2005,8,21,18.042,17.964,0.078
2005-08-22,2005,8,22,18.067,17.983,0.084
2005-08-23,2005,8,23,18.135,18.018,0.117
2005-08-24,2005,8,24,18.138,18.053,0.085
2005-08-25,2005,8,25,18.203,18.105,0.098
2005-08-26,2005,8,26,18.26,18.145,0.115
2005-08-27,2005,8,27,18.31,18.159,0.151
2005-08-28,2005,8,28,18.244,18.195,0.049
2005-08-29,2005,8,29,18.172,18.222,-0.05
2005-08-30,2005,8,30,18.158,18.241,-0.083
2005-08-31,2005,8,31,18.152,18.264,-0.112
2005-09-01,2005,9,1,18.207,18.288,-0.081
2005-09-02,2005,9,2,18.198,18.308,-0.11
2005-09-03,2005,9,3,18.282,18.333,-0.051
2005-09-04,2005,9,4,18.318,18.352,-0.034
2005-09-05,2005,9,5,18.41,18.373,0.037
2005-09-06,2005,9,6,18.492,18.397,0.095
2005-09-07,2005,9,7,18.56,18.416,0.144
2005-09-08,2005,9,8,18.612,18.445,0.167
2005-09-09,2005,9,9,18.644,18.47,0.174
2005-09-10,2005,9,10,18.687,18.49,0.197
2005-09-11,2005,9,11,18.809,18.502,0.307
2005-09-12,2005,9,12,18.865,18.521,0.344
2005-09-13,2005,9,13,18.774,18.522,0.252
2005-09-14,2005,9,14,18.733,18.529,0.204
2005-09-15,2005,9,15,18.797,18.533,0.264
2005-09-16,2005,9,16,18.782,18.546,0.236
2005-09-17,2005,9,17,18.746,18.565,0.181
2005-09-18,2005,9,18,18.868,18.567,0.301
2005-09-19,2005,9,19,18.858,18.572,0.286
2005-09-20,2005,9,20,18.938,18.574,0.364
2005-09-21,2005,9,21,18.941,18.576,0.365
2005-09-22,2005,9,22,18.975,18.569,0.406
2005-09-23,2005,9,23,19.061,18.57,0.491
2005-09-24,2005,9,24,19.136,18.571,0.565
2005-09-25,2005,9,25,19.204,18.566,0.638
2005-09-26,2005,9,26,19.24,18.552,0.688
2005-09-27,2005,9,27,19.267,18.541,0.726
2005-09-28,2005,9,28,19.231,18.525,0.706
2005-09-29,2005,9,29,19.295,18.525,0.77
2005-09-30,2005,9,30,19.214,18.508,0.706
2005-10-01,2005,10,1,19.148,18.508,0.64
2005-10-02,2005,10,2,19.136,18.504,0.632
2005-10-03,2005,10,3,19.159,18.476,0.683
2005-10-04,2005,10,4,19.125,18.448,0.677
2005-10-05,2005,10,5,19.073,18.44,0.633
2005-10-06,2005,10,6,19.0,18.425,0.575
2005-10-07,2005,10,7,18.968,18.394,0.574
2005-10-08,2005,10,8,18.897,18.361,0.536
2005-10-09,2005,10,9,18.81,18.329,0.481
2005-10-10,2005,10,10,18.809,18.299,0.51
2005-10-11,2005,10,11,18.832,18.287,0.545
2005-10-12,2005,10,12,18.716,18.265,0.451
2005-10-13,2005,10,13,18.72,18.235,0.485
2005-10-14,2005,10,14,18.744,18.224,0.52
2005-10-15,2005,10,15,18.664,18.193,0.471
2005-10-16,2005,10,16,18.479,18.158,0.321
2005-10-17,2005,10,17,18.296,18.116,0.18
2005-10-18,2005,10,18,18.121,18.062,0.059
2005-10-19,2005,10,19,18.076,18.012,0.064
2005-10-20,2005,10,20,18.046,17.97,0.076
2005-10-21,2005,10,21,18.058,17.921,0.137
2005-10-22,2005,10,22,18.04,17.872,0.168
2005-10-23,2005,10,23,17.969,17.833,0.136
2005-10-24,2005,10,24,17.959,17.791,0.168
2005-10-25,2005,10,25,17.987,17.736,0.251
2005-10-26,2005,10,26,18.008,17.681,0.327
2005-10-27,2005,10,27,18.038,17.633,0.405
2005-10-28,2005,10,28,18.036,17.555,0.481
2005-10-29,2005,10,29,18.06,17.509,0.551
2005-10-30,2005,10,30,17.925,17.449,0.476
2005-10-31,2005,10,31,17.882,17.367,0.515
2005-11-01,2005,11,1,17.828,17.312,0.516
2005-11-02,2005,11,2,17.848,17.229,0.619
2005-11-03,2005,11,3,17.836,17.153,0.683
2005-11-04,2005,11,4,17.826,17.081,0.745
2005-11-05,2005,11,5,17.721,17.011,0.71
2005-11-06,2005,11,6,17.559,16.934,0.625
2005-11-07,2005,11,7,17.423,16.848,0.575
2005-11-08,2005,11,8,17.284,16.762,0.522
2005-11-09,2005,11,9,17.165,16.667,0.498
2005-11-10,2005,11,10,17.146,16.562,0.584
2005-11-11,2005,11,11,17.077,16.472,0.605
2005-11-12,2005,11,12,16.939,16.378,0.561
2005-11-13,2005,11,13,16.88,16.272,0.608
2005-11-14,2005,11,14,16.783,16.175,0.608
2005-11-15,2005,11,15,16.674,16.061,0.613
2005-11-16,2005,11,16,16.611,15.925,0.686
2005-11-17,2005,11,17,16.427,15.797,0.63
2005-11-18,2005,11,18,16.198,15.665,0.533
2005-11-19,2005,11,19,16.056,15.509,0.547
2005-11-20,2005,11,20,15.856,15.368,0.488
2005-11-21,2005,11,21,15.662,15.213,0.449
2005-11-22,2005,11,22,15.489,15.069,0.42
2005-11-23,2005,11,23,15.354,14.896,0.458
2005-11-24,2005,11,24,15.172,14.74,0.432
2005-11-25,2005,11,25,14.928,14.575,0.353
2005-11-26,2005,11,26,14.744,14.417,0.327
2005-11-27,2005,11,27,14.503,14.239,0.264
2005-11-28,2005,11,28,14.328,14.055,0.273
2005-11-29,2005,11,29,14.197,13.868,0.329
2005-11-30,2005,11,30,13.971,13.685,0.286
2005-12-01,2005,12,1,13.698,13.513,0.185
2005-12-02,2005,12,2,13.492,13.294,0.198
2005-12-03,2005,12,3,13.235,13.105,0.13
2005-12-04,2005,12,4,13.038,12.904,0.134
2005-12-05,2005,12,5,12.589,12.703,-0.114
2005-12-06,2005,12,6,12.325,12.495,-0.17
2005-12-07,2005,12,7,12.093,12.29,-0.197
2005-12-08,2005,12,8,11.798,12.068,-0.27
2005-12-09,2005,12,9,11.495,11.859,-0.364
2005-12-10,2005,12,10,11.06,11.659,-0.599
2005-12-11,2005,12,11,10.719,11.436,-0.717
2005-12-12,2005,12,12,10.407,11.222,-0.815
2005-12-13,2005,12,13,10.206,10.998,-0.792
2005-12-14,2005,12,14,9.871,10.755,-0.884
2005-12-15,2005,12,15,9.61,10.498,-0.888
2005-12-16,2005,12,16,9.454,10.247,-0.793
2005-12-17,2005,12,17,9.305,9.984,-0.679
2005-12-18,2005,12,18,9.12,9.732,-0.612
2005-12-19,2005,12,19,8.867,9.48,-0.613
2005-12-20,2005,12,20,8.612,9.255,-0.643
2005-12-21,2005,12,21,8.291,9.039,-0.748
2005-12-22,2005,12,22,7.997,8.835,-0.838
2005-12-23,2005,12,23,7.696,8.631,-0.935
2005-12-24,2005,12,24,7.467,8.416,-0.949
2005-12-25,2005,12,25,7.323,8.224,-0.901
2005-12-26,2005,12,26,7.081,8.018,-0.937
2005-12-27,2005,12,27,6.912,7.811,-0.899
2005-12-28,2005,12,28,6.743,7.624,-0.881
2005-12-29,2005,12,29,6.617,7.406,-0.789
2005-12-30,2005,12,30,6.559,7.222,-0.663
2005-12-31,2005,12,31,6.408,7.059,-0.651
2006-01-01,2006,1,1,6.257,6.999,-0.742
2006-01-02,2006,1,2,6.038,6.808,-0.77
2006-01-03,2006,1,3,5.778,6.621,-0.843
2006-01-04,2006,1,4,5.606,6.451,-0.845
2006-01-05,2006,1,5,5.459,6.296,-0.837
2006-01-06,2006,1,6,5.237,6.142,-0.905
2006-01-07,2006,1,7,5.046,5.999,-0.953
2006-01-08,2006,1,8,4.89,5.838,-0.948
2006-01-09,2006,1,9,4.714,5.681,-0.967
2006-01-10,2006,1,10,4.566,5.547,-0.981
2006-01-11,2006,1,11,4.44,5.423,-0.983
2006-01-12,2006,1,12,4.3,5.305,-1.005
2006-01-13,2006,1,13,4.214,5.16,-0.946
2006-01-14,2006,1,14,4.163,5.047,-0.884
2006-01-15,2006,1,15,4.082,4.926,-0.844
2006-01-16,2006,1,16,4.004,4.819,-0.815
2006-01-17,2006,1,17,3.908,4.709,-0.801
2006-01-18,2006,1,18,3.782,4.614,-0.832
2006-01-19,2006,1,19,3.668,4.521,-0.853
2006-01-20,2006,1,20,3.577,4.427,-0.85
2006-01-21,2006,1,21,3.558,4.335,-0.777
2006-01-22,2006,1,22,3.448,4.24,-0.792
2006-01-23,2006,1,23,3.392,4.154,-0.762
2006-01-24,2006,1,24,3.322,4.074,-0.752
2006-01-25,2006,1,25,3.254,3.998,-0.744
2006-01-26,2006,1,26,3.196,3.929,-0.733
2006-01-27,2006,1,27,3.152,3.861,-0.709
2006-01-28,2006,1,28,3.091,3.808,-0.717
2006-01-29,2006,1,29,3.024,3.734,-0.71
2006-01-30,2006,1,30,2.965,3.665,-0.7
2006-01-31,2006,1,31,2.939,3.605,-0.666
2006-02-01,2006,2,1,2.898,3.534,-0.636
2006-02-02,2006,2,2,2.82,3.489,-0.669
2006-02-03,2006,2,3,2.776,3.43,-0.654
2006-02-04,2006,2,4,2.784,3.377,-0.593
2006-02-05,2006,2,5,2.795,3.326,-0.531
2006-02-06,2006,2,6,2.786,3.28,-0.494
2006-02-07,2006,2,7,2.785,3.227,-0.442
2006-02-08,2006,2,8,2.745,3.181,-0.436
2006-02-09,2006,2,9,2.702,3.141,-0.439
2006-02-10,2006,2,10,2.641,3.097,-0.456
2006-02-11,2006,2,11,2.632,3.064,-0.432
2006-02-12,2006,2,12,2.67,3.025,-0.355
2006-02-13,2006,2,13,2.7,2.998,-0.298
2006-02-14,2006,2,14,2.645,2.969,-0.324
2006-02-15,2006,2,15,2.59,2.935,-0.345
2006-02-16,2006,2,16,2.567,2.918,-0.351
2006-02-17,2006,2,17,2.562,2.914,-0.352
2006-02-18,2006,2,18,2.539,2.903,-0.364
2006-02-19,2006,2,19,2.512,2.881,-0.369
2006-02-20,2006,2,20,2.487,2.876,-0.389
2006-02-21,2006,2,21,2.513,2.881,-0.368
2006-02-22,2006,2,22,2.544,2.885,-0.341
2006-02-23,2006,2,23,2.543,2.892,-0.349
2006-02-24,2006,2,24,2.547,2.889,-0.342
2006-02-25,2006,2,25,2.579,2.907,-0.328
2006-02-26,2006,2,26,2.615,2.931,-0.316
2006-02-27,2006,2,27,2.617,2.96,-0.343
2006-02-28,2006,2,28,2.645,2.994,-0.349
2006-03-01,2006,3,1,2.561,3.061,-0.5
2006-03-02,2006,3,2,2.622,3.105,-0.483
2006-03-03,2006,3,3,2.581,3.166,-0.585
2006-03-04,2006,3,4,2.543,3.211,-0.668
2006-03-05,2006,3,5,2.578,3.253,-0.675
2006-03-06,2006,3,6,2.62,3.306,-0.686
2006-03-07,2006,3,7,2.679,3.37,-0.691
2006-03-08,2006,3,8,2.723,3.433,-0.71
2006-03-09,2006,3,9,2.815,3.507,-0.692
2006-03-10,2006,3,10,2.818,3.592,-0.774
2006-03-11,2006,3,11,2.881,3.658,-0.777
2006-03-12,2006,3,12,2.906,3.735,-0.829
2006-03-13,2006,3,13,2.892,3.815,-0.923
2006-03-14,2006,3,14,2.916,3.892,-0.976
2006-03-15,2006,3,15,2.967,3.966,-0.999
2006-03-16,2006,3,16,3.005,4.035,-1.03
2006-03-17,2006,3,17,3.085,4.11,-1.025
2006-03-18,2006,3,18,3.154,4.199,-1.045
2006-03-19,2006,3,19,3.228,4.271,-1.043
2006-03-20,2006,3,20,3.335,4.362,-1.027
2006-03-21,2006,3,21,3.393,4.441,-1.048
2006-03-22,2006,3,22,3.458,4.521,-1.063
2006-03-23,2006,3,23,3.564,4.613,-1.049
2006-03-24,2006,3,24,3.69,4.701,-1.011
2006-03-25,2006,3,25,3.809,4.798,-0.989
2006-03-26,2006,3,26,3.853,4.884,-1.031
2006-03-27,2006,3,27,3.993,4.956,-0.963
2006-03-28,2006,3,28,4.088,5.047,-0.959
2006-03-29,2006,3,29,4.181,5.139,-0.958
2006-03-30,2006,3,30,4.299,5.219,-0.92
2006-03-31,2006,3,31,4.416,5.312,-0.896
2006-04-01,2006,4,1,4.495,5.405,-0.91
2006-04-02,2006,4,2,4.635,5.508,-0.873
2006-04-03,2006,4,3,4.776,5.607,-0.831
2006-04-04,2006,4,4,4.889,5.708,-0.819
2006-04-05,2006,4,5,4.937,5.806,-0.869
2006-04-06,2006,4,6,5.018,5.908,-0.89
2006-04-07,2006,4,7,5.111,6.018,-0.907
2006-04-08,2006,4,8,5.164,6.125,-0.961
2006-04-09,2006,4,9,5.258,6.218,-0.96
2006-04-10,2006,4,10,5.44,6.329,-0.889
2006-04-11,2006,4,11,5.56,6.434,-0.874
2006-04-12,2006,4,12,5.64,6.549,-0.909
2006-04-13,2006,4,13,5.704,6.656,-0.952
2006-04-14,2006,4,14,5.829,6.757,-0.928
2006-04-15,2006,4,15,5.978,6.862,-0.884
2006-04-16,2006,4,16,6.034,6.977,-0.943
2006-04-17,2006,4,17,6.196,7.089,-0.893
2006-04-18,2006,4,18,6.338,7.194,-0.856
2006-04-19,2006,4,19,6.412,7.303,-0.891
2006-04-20,2006,4,20,6.519,7.414,-0.895
2006-04-21,2006,4,21,6.605,7.516,-0.911
2006-04-22,2006,4,22,6.682,7.624,-0.942
2006-04-23,2006,4,23,6.79,7.733,-0.943
2006-04-24,2006,4,24,6.941,7.84,-0.899
2006-04-25,2006,4,25,7.021,7.947,-0.926
2006-04-26,2006,4,26,7.092,8.05,-0.958
2006-04-27,2006,4,27,7.173,8.165,-0.992
2006-04-28,2006,4,28,7.269,8.28,-1.011
2006-04-29,2006,4,29,7.355,8.387,-1.032
2006-04-30,2006,4,30,7.451,8.497,-1.046
2006-05-01,2006,5,1,7.594,8.604,-1.01
2006-05-02,2006,5,2,7.738,8.71,-0.972
2006-05-03,2006,5,3,7.844,8.825,-0.981
2006-05-04,2006,5,4,7.944,8.94,-0.996
2006-05-05,2006,5,5,8.089,9.053,-0.964
2006-05-06,2006,5,6,8.168,9.161,-0.993
2006-05-07,2006,5,7,8.272,9.28,-1.008
2006-05-08,2006,5,8,8.396,9.392,-0.996
2006-05-09,2006,5,9,8.576,9.487,-0.911
2006-05-10,2006,5,10,8.665,9.588,-0.923
2006-05-11,2006,5,11,8.731,9.705,-0.974
2006-05-12,2006,5,12,8.846,9.811,-0.965
2006-05-13,2006,5,13,8.973,9.928,-0.955
2006-05-14,2006,5,14,9.088,10.039,-0.951
2006-05-15,2006,5,15,9.125,10.147,-1.022
2006-05-16,2006,5,16,9.285,10.26,-0.975
2006-05-17,2006,5,17,9.422,10.366,-0.944
2006-05-18,2006,5,18,9.556,10.47,-0.914
2006-05-19,2006,5,19,9.688,10.583,-0.895
2006-05-20,2006,5,20,9.812,10.708,-0.896
2006-05-21,2006,5,21,9.979,10.809,-0.83
2006-05-22,2006,5,22,10.13,10.909,-0.779
2006-05-23,2006,5,23,10.386,11.019,-0.633
2006-05-24,2006,5,24,10.563,11.119,-0.556
2006-05-25,2006,5,25,10.708,11.219,-0.511
2006-05-26,2006,5,26,10.85,11.321,-0.471
2006-05-27,2006,5,27,11.045,11.422,-0.377
2006-05-28,2006,5,28,11.146,11.532,-0.386
2006-05-29,2006,5,29,11.345,11.629,-0.284
2006-05-30,2006,5,30,11.52,11.732,-0.212
2006-05-31,2006,5,31,11.66,11.859,-0.199
2006-06-01,2006,6,1,11.809,11.978,-0.169
2006-06-02,2006,6,2,11.897,12.077,-0.18
2006-06-03,2006,6,3,11.954,12.168,-0.214
2006-06-04,2006,6,4,12.087,12.271,-0.184
2006-06-05,2006,6,5,12.129,12.383,-0.254
2006-06-06,2006,6,6,12.174,12.49,-0.316
2006-06-07,2006,6,7,12.352,12.581,-0.229
2006-06-08,2006,6,8,12.531,12.69,-0.159
2006-06-09,2006,6,9,12.725,12.792,-0.067
2006-06-10,2006,6,10,12.839,12.894,-0.055
2006-06-11,2006,6,11,12.973,12.987,-0.014
2006-06-12,2006,6,12,13.125,13.074,0.051
2006-06-13,2006,6,13,13.25,13.172,0.078
2006-06-14,2006,6,14,13.359,13.279,0.08
2006-06-15,2006,6,15,13.423,13.384,0.039
2006-06-16,2006,6,16,13.479,13.487,-0.008
2006-06-17,2006,6,17,13.555,13.597,-0.042
2006-06-18,2006,6,18,13.599,13.692,-0.093
2006-06-19,2006,6,19,13.701,13.796,-0.095
